None	NA.Fem.Nom.Sg.*	nône	nône
nôt	NA.Fem.Dat.Sg.st	nôt	nôt
:	$_	:	:
er	PPER.Masc.Nom.Sg.3	er	ër
wând	VVFIN.*.Past.Sg.3	wânte	wænen
sîn	DPOSA.Masc.Nom.Sg.*	sîn	sîn
hêrr	NA.Masc.Nom.Sg.*	hêrr	hêrre
wolfdietrîch	NE.Nom.Sg	Wolvdietrîch	Wolvdrîch
waere	VAFIN.Subj.Past.Sg.3	wære	wësen
gelegen	VVPP	gelegen	ligen
tôt	ADJD.Pos	tôt	tôt
.	$_	.	.
	
dô	AVD	dô	dô
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
den	DDART.Masc.Akk.Sg.*	den	dër
alten	ADJA.Pos.Masc.Akk.Sg.*	alten	alt
vil	AVD	vile	vile
trûriclîchen	AVD	trûriclîchen	trûriglîche
stân	VVINF	stân	stân
:	$_	:	:
im	PPER.Masc.Dat.Sg.3	im	ër
überliefen	VVFIN.Ind.Past.Pl.3	überliefen	überloufen
d'ougen	PPER.*.Nom.Pl.3|VVFIN.*.Past.Pl.3	si|ougen	ër|liègen
,	$_	,	,
dem	DDART.Masc.Dat.Sg.*	dem	dër
unverzagten	ADJA.Pos.Masc.Dat.Sg.wk	unverzageten	unverzaget
man	NA.Masc.Dat.Sg.st	manne	mann
.	$_	.	.
	
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
sîn	DPOSA	sîn	sîn
sun	NA.Masc.Nom.Sg.st	sun	sun
hâche	NE.Nom.Sg	Hache	Hache
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
fürste	NA.Masc.Nom.Sg.wk	vürste	vürste
lobesam	ADJN.Masc.Nom.Sg.*	lobesam	lobesam
:	$_	:	:
<	KOUS	ob	êr
ich	PPER.*.Nom.Sg.1	ich	ich
sihe	VVFIN.Ind.Pres.Sg.1	sihe	sëhen
diu	DDART.Neut.Akk.Pl.*	diu	dër
swert	NA.Neut.Akk.Pl.st	swert	swërt
dort	AVD	dort	dort
blecken	VVINF	blecken	blècken
,	$_	,	,
dâ	AVD	dâ	dâr
stât	VVFIN.Ind.Pres.Sg.3	stât	stân
der	DDART.Masc.Nom.Sg.*	der	dër
küene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
man.>	NA.Masc.Nom.Sg.st	man	mann
die	DDART.*.Akk.Pl.*	die	dër
schiltnâmens	AVD	schiltnamens	schiltnamens
ze	APPR	ze	ze
rucke	NA.Masc.Dat.Sg.*	rügge	rügge
,	$_	,	,
manec	DIA	manic	manig
slac	NA.Masc.Nom.Sg.st	slac	slag
dar	PAVD	dâr	dâr
ûf	PAVAP	ûf	ûf
erhal	VVFIN.Ind.Past.Sg.3	erhal	erhëllen
:	$_	:	:
si	PPER.*.Nom.Pl.3	si	ër
vâhten	VVFIN.Ind.Past.Pl.3	vâhten	vëhten
grimmiclîchen	AVD	grimmiclîchen	grimmiglîche
,	$_	,	,
dô	KOUS	dô	dô
si	PPER.*.Nom.Pl.3	si	ër
drungen	VVFIN.*.Past.Pl.3	drungen	dringen
durch	APPR	durch	durh
daz	DDART.Neut.Akk.Sg.*	daz	dër
wal	NA.Neut.Akk.Sg.st	wal	wale
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
ersluogen	VVFIN.*.Past.Pl.3	ersluogen	erslahen
wol	AVD	wole	wole
zwei	CARDA.Neut.Akk.Pl.st	zwei	zwêne
hundert	ADJS.Pos.Neut.Akk.Pl.*	hundert	hundert
,	$_	,	,
sîn	DPOSA	sîn	sîn
werde	ADJA.Pos.*.Akk.Pl.st	werde	wërd
dienstman	NA.Masc.Akk.Pl.st	dienestmanne	diènestmann
,	$_	,	,
unzdaz	KOUS	unz_daz	unze_dazz
si	PPER.*.Nom.Pl.3	si	ër
iren	DPOSA.Masc.Akk.Sg.st	iren	ire
hêrren	NA.Masc.Akk.Sg.*	hêrren	hêrre
mit	APPR	mit	mit
ougen	NA.Neut.Dat.Pl.wk	ougen	ouge
sâhen	VVFIN.Ind.Past.Pl.3	sâhen	sëhen
an	PTKVZ	an	ane
.	$_	.	.
	
dô	AVD	dô	dô
het	VAFIN.*.Past.Sg.3	hæte	haben
heldes	NA.Masc.Gen.Sg.st	heldes	hèled
werc	NA.Neut.Akk.Sg.st	werc	wërk
erzeiget	VVPP	erzeiget	erzèigen
der	DDART.Masc.Nom.Sg.*	der	dër
fürste	NA.Masc.Nom.Sg.wk	vürste	vürste
vil	AVD	vile	vile
gemeit	ADJN.Masc.Nom.Sg.*	gemeit	gemèit
:	$_	:	:
mêr	AVD.Comp	mêr	mêre
dan	KOKOM	danne	danne
zwei	CARDA.Neut.Akk.Pl.st	zwei	zwêne
hundert	ADJS.Pos.Neut.Akk.Pl.*	hundert	hundert
tôten	ADJA.Pos.*.Gen.Pl.wk	tôten	tôt
het	VAFIN.*.Past.Sg.3	hæte	haben
er	PPER.Masc.Nom.Sg.3	er	ër
umb	APPR	umbe	umbe
sich	PRF.Akk.*.*	sich	sich
geleit	VVPP	geleit	lègen
.	$_	.	.
	
da	PAVD	dâ	dâr
enmitten	AVD	enmitten	enmitten
stuont	VVFIN.Ind.Past.Sg.3	stuont	stân
er	PPER.Masc.Nom.Sg.3	er	ër
inne	PAVAP	inne	inne
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
unverzagte	ADJA.Pos.Masc.Nom.Sg.wk	unverzagete	unverzaget
degen	NA.Masc.Nom.Sg.st	degen	dëgen
.	$_	.	.
	
dô	AVD	dô	dô
hete	VAFIN.*.Past.Sg.3	hæte	haben
er	PPER.Masc.Nom.Sg.3	er	ër
sich	PRF.Akk.*.*	sich	sich
des	DDART.Masc.Gen.Sg.*	des	dër
lîbes	NA.Masc.Gen.Sg.st	lîbes	lîb
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
wizze	VVFIN.Subj.Pres.Sg.3	wizze	wizzen
,	$_	,	,
gar	AVD	gar	gare
verwegen	VVPP	verwegen	verwëgen
.	$_	.	.
	
ob	KOUS	ob	obe
im	PPER.Masc.Dat.Sg.3	im	ër
stuont	VVFIN.Ind.Past.Sg.3	stuont	stân
ein	DIART.Masc.Nom.Sg.*	ein	èin
degen	NA.Masc.Nom.Sg.st	degen	dëgen
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
vil	AVD	vile	vile
hôchgemuot	ADJD.Pos	hôchgemuot	hôhgemuot
:	$_	:	:
der	DDS.Masc.Nom.Sg.*	der	dër
warf	VVFIN.Ind.Past.Sg.3	warf	wërfen
im	PPER.Masc.Dat.Sg.3	im	ër
ein	DIART.Fem.Akk.Sg.*	ein	èin
wunden	NA.Fem.Akk.Sg.st	wunden	wunte
durch	APPR	durch	durh
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
helm	NA.Masc.Akk.Sg.*	helm	hëlme
guot	ADJN.Masc.Akk.Sg.*	guot	guot
,	$_	,	,
dâ	AVD	dâ	dâr
von	APPR	von	von
wolfdietrîch	NE.Dat.Sg	Wolvdietrîch	Wolvdiètrîch
strûchte	VVFIN.*.Past.Sg.3	strûchete	strûchen
und	KON	und	unte
viel	VVFIN.Ind.Past.Sg.3	viel	vallen
nider	PTKVZ	nider	nidere
ûf	APPR	ûf	ûf
den	DDART.Masc.Akk.Sg.*	den	dër
plân	NA.Masc.Akk.Sg.st	plân	plân
.	$_	.	.
	
dô	AVD	dô	dô
lac	VVFIN.Ind.Past.Sg.3	lac	ligen
er	PPER.Masc.Nom.Sg.3	er	ër
in	APPR	in	in
unkreften	NA.Fem.Dat.Pl.st	unkreften	unkraft
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
tugenthafte	ADJA.Pos.Masc.Nom.Sg.wk	tugenthafte	tugendhaft
man	NA.Masc.Nom.Sg.st	man	mann
.	$_	.	.
	
wie	AVW	wie	wiè
balde	AVD	balde	balde
herzog	NA.Masc.Nom.Sg.*	herzoge	hèrezoge
berhtunc	VVFIN.Ind.Past.Sg.3	betrunc	bedwingen
über	APPR	über	über
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
hêrren	NA.Masc.Akk.Sg.*	hêrren	hêrre
spranc	VVFIN.Ind.Past.Sg.3	spranc	springen
!	$_	!	!
	
er	PPER.Masc.Nom.Sg.3	er	ër
zucte	VVFIN.*.Past.Sg.3	zukte	zücken
in	PPER.Masc.Akk.Sg.3	in	ër
ûf	PTKVZ	ûf	ûf
vil	AVD	vile	vile
schiere	AVD	schiere	schière
,	$_	,	,
diu	DDART.Fem.Nom.Sg.*	diu	dër
wîle	NA.Fem.Nom.Sg.*	wîle	wîle
was	VAFIN.Ind.Past.Sg.3	was	wësen
niht	PTKNEG	niht	niht
lanc	ADJD.Pos	lanc	lang
.	$_	.	.
	
den	DDART.Masc.Akk.Sg.*	den	dër
helm	NA.Masc.Akk.Sg.*	helm	hëlme
von	APPR	von	von
dem	DDART.Neut.Dat.Sg.*	dem	dër
houbte	NA.Neut.Dat.Sg.st	houbete	houbet
brach	VVFIN.Ind.Past.Sg.3	brach	brëchen
im	PPER.Masc.Dat.Sg.3	im	ër
der	DDART.Masc.Nom.Sg.*	der	dër
küene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
man	NA.Masc.Nom.Sg.st	man	mann
:	$_	:	:
<wol	AVD	wole	wole
mich	PPER.*.Akk.Sg.1	mich	ich
,	$_	,	,
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
iuch	PPER.*.Akk.Pl.2	iuch	ir
,	$_	,	,
hêrre	NA.Masc.Nom.Sg.*	hêrre	hêrre
,	$_	,	,
noch	AVD	noch	noh
lebendic	ADJD.Pos	lebentic	lëbentig
funden	VVPP	vunden	vinden
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
!	$_	!	!
	
nu	AVD	nû	nû
suln	VMFIN.*.Pres.Pl.1	sulen	solen
wir	PPER.*.Nom.Pl.1	wir	wir
von	AVD	von	vone
hinnen	AVD	hinnen	hinnen
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
sagen	VVINF	sagen	sagen
,	$_	,	,
sît	KOUS	sît	sîd
uns	PPER.*.Dat.Pl.1	uns	wir
die	DDART.*.Nom.Pl.*	die	dër
helde	NA.Masc.Nom.Pl.st	helde	hèled
alle	DIN.*.Nom.Pl.st	alle	all
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
ze	APPR	ze	ze
tôde	NA.Masc.Dat.Sg.st	tôde	tôd
erslagen	VVPP	erslagen	erslahen
.	$_	.	.
	
werdent	VAFIN.Ind.Pres.Pl.3	werdent	wërden
unser	PPER.*.Gen.Pl.1	unser	wir
inn	APPR	in	innen
die	DDART.*.Nom.Pl.*	die	dër
kriechen	NA.Masc.Nom.Pl.*	Kriechen	Krièche
,	$_	,	,
sô	AVD	sô	sô
sîn	VAFIN.*.Pres.Pl.1	sîn	sîn
wir	PPER.*.Nom.Pl.1	wir	wir
alle	DIS.*.Nom.Pl.st	alle	all
tôt.>	ADJD.Pos	tôt	tôt
dô	AVD	dô	dô
gâhtens	VVFIN.*.Past.Pl.3|PPER.*.Nom.Pl.3	gâheten|si	gâhen|ër
zuo	APPR	zuo	ze
den	DDART.*.Dat.Pl.*	den	dër
rossen	NA.Neut.Dat.Pl.st	rossen	ross
,	$_	,	,
von	AVD	von	vone
dannen	AVD	dannen	dannen
was	VAFIN.Ind.Past.Sg.3	was	wësen
in	PPER.*.Dat.Pl.3	in	ër
nôt	NA.Fem,Masc.Akk.Sg.st	nôt	nôt
.	$_	.	.
	
dô	AVD	dô	dô
kêrten	VVFIN.*.Past.Pl.3	kêrten	kêren
si	PPER.*.Nom.Pl.3	si	ër
von	AVD	von	vone
dannen	AVD	dannen	dannen
,	$_	,	,
die	DDART.Masc.Akk.Pl.*	die	dër
küenen	ADJA.Pos.*.Akk.Pl.wk	küenen	küène
degen	NA.Masc.Akk.Pl.st	degene	dëgen
balt	ADJN.Masc.Akk.Pl.*	balt	bald
,	$_	,	,
sô	KO*	sô	sô
si	PPER.*.Nom.Pl.3	si	ër
baldest	AVD	baldest	balde
mohten	VMFIN.*.Past.Pl.3	mohten	mügen
,	$_	,	,
gegen	APPR	gegen	gègen
einem	DIART.Masc.Dat.Sg.st	einem	èin
grüenen	ADJA.Pos.Masc.Dat.Sg.wk	grüenen	grüène
walt	NA.Masc.Dat.Sg.st	walde	wald
.	$_	.	.
	
fünf	CARDA.Neut.Nom.Pl.*	vünf	vünv
tûsent	ADJS.Pos.Neut.Nom.Pl.*	tûsent	tûsent
ir	DPOSA.Masc.Akk.Pl.*	ire	ire
vînde	NA.Masc.Nom.Pl.st	vîande	vîent
die	DDS.Masc.Nom.Pl.*	die	dër
jagten	VVFIN.*.Past.Pl.3	jageten	jagen
in	PPER.*.Dat.Pl.3	in	ër
allez	AVD	allez	allezz
nâch	APPR	nâch	nâh
:	$_	:	:
wolfdietrîche	NE.Dat.Sg	Wolvdietrîche	Wolvdiètrîch
und	KON	und	unte
den	DDART.*.Dat.Pl.*	den	dër
sînen	DPOSS.*.Dat.Pl.st	sînen	sîn
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
gên	APPR	gein	gègen
dem	DDART.Masc.Dat.Sg.*	dem	dër
walde	NA.Masc.Dat.Sg.st	walde	wald
gâch	ADJD.Pos	gâch	gâh
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
kômen	VVFIN.Ind.Past.Pl.3	kômen	komen
neben	APPR	neben	nëben
der	DDART.Fem.Dat.Sg.*	der	dër
strâze	NA.Fem.Dat.Sg.st	strâze	strâze
in	APPR	in	in
ein	DIART.Neut.Akk.Sg.*	ein	èin
wilde	NA.Neut.Akk.Sg.st	wilde	wild
hin	AVD	hin	hine
ze	APPR	ze	ze
tal	NA.Masc,Neut.Dat.Sg.st	tal	tal
ûf	APPR	ûf	ûf
einen	DIART.Masc.Akk.Sg.st	einen	èin
grüenen	ADJA.Pos.Masc.Akk.Sg.*	grüenen	grüène
anger	NA.Masc.Akk.Sg.st	anger	anger
.	$_	.	.
	
gelegen	VVPP	gelegen	ligen
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.Masc.Nom.Sg.*	der	dër
schal	NA.Masc.Nom.Sg.st	schal	schall
.	$_	.	.
	
da	AVD	dâ	dâr
beliben	VVFIN.*.Past.Pl.3	beliben	belîben
nu	AVD	nû	nû
die	DDART.*.Nom.Pl.*	die	dër
hêrren	NA.Masc.Nom.Pl.*	hêrren	hêrre
,	$_	,	,
strîts	NA.Masc.Gen.Sg.st	strîtes	strît
hetens	VAFIN.*.Past.Pl.3|PPER.Neut.Gen.Sg.3	hæten|es	haben|ër
sich	PRF.Akk.*.*	sich	sich
verwegen	VVPP	verwegen	verwëgen
,	$_	,	,
doch	AVD	doch	doh
heten	VAFIN.*.Past.Pl.3	hæten	haben
si	PPER.*.Nom.Pl.3	si	ër
gedingen	NA.Neut.Akk.Sg.st	gedingen	gedingen
,	$_	,	,
si	PPER.*.Nom.Pl.3	si	ër
solten	VMFIN.*.Past.Pl.3	solten	solen
dennoch	AVD	dannoch	dannoh
lenger	AVD	langer	lange
leben	VVINF	leben	lëben
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
beliben	VVFIN.*.Past.Pl.3	beliben	belîben
dâ	AVD	dâ	dâr
,	$_	,	,
die	DDART.*.Nom.Pl.*	die	dër
hêrren	NA.Masc.Nom.Pl.*	hêrren	hêrre
,	$_	,	,
unz	KOUS	unz	unze
si	PPER.Fem.Akk.Sg.3	si	ër
begreif	VVFIN.Ind.Past.Sg.3	begreif	begrîfen
diu	DDART.Fem.Nom.Sg.*	diu	dër
naht	NA.Fem.Nom.Sg.st	naht	naht
.	$_	.	.
	
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
wolfdietrîch	NE.Nom.Sg	Wolvdietrîch	Wolvdrîch
zuo	APPR	zuo	ze
den	DDART.*.Dat.Pl.*	den	dër
helden	NA.Masc.Dat.Pl.st	helden	hèled
geslaht	VVPP	geslaht	slahen
<ir	PPER.*.Nom.Pl.2	ir	ir
helde	NA.Masc.Nom.Pl.st	helde	hèled
,	$_	,	,
leget	VVIMP.Pl.2	leget	lègen
iuch	PRF.Akk.Pl.st	iuch	ir
slâfen	VVINF	slâfen	slâfen
,	$_	,	,
ich	PPER.*.Nom.Sg.1	ich	ich
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
der	DDART.Fem.Gen.Sg.*	der	dër
schiltwaht	NA.Fem.Gen.Sg.st	schiltwaht	schiltwaht
phlegen.>	VVINF	pflegen	pflëgen
<nu	AVD	<unknown>	nû
enwelle	PTKNEG|VMFIN.Subj.Pres.Sg.3	en|well	ne|wèllen
got>	NA.Masc.Nom.Sg.st	got	got
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
hâche,	$_	hâch	hach
der	DDART.Masc.Nom.Sg.*	der	dër
ûzerwelte	ADJA.Pos.Masc.Nom.Sg.wk	ûzerwelte	ûzerwèlet
degen	NA.Masc.Nom.Sg.st	degen	dëgen
.	$_	.	.
	
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
herzog	NA.Masc.Nom.Sg.*	herzoge	hèrezoge
berhtunc<	NE.Nom.Sg	Berhtunc	Bërhtunc
vil	AVD	vile	vile
lieber	ADJA.Pos.Masc.Nom.Sg.st	lieber	lièb
hêrre	NA.Masc.Nom.Sg.*	hêrre	hêrre
mîn	DPOSN.Masc.Nom.Sg.*	mîn	mîn
,	$_	,	,
warumb	PAVW|PAVAP	wâr|umbe	wâr|umbe
welt	VMFIN.Ind.Pres.Pl.2	wellet	wèllen
ir	PPER.*.Nom.Pl.2	ir	ir
uns	PPER.*.Dat.Pl.1	uns	wir
dienen	VVINF	dienen	diènen
,	$_	,	,
sît	KOUS	sît	sîd
wir	PPER.*.Nom.Pl.1	wir	wir
iur	DPOSA.Neut.Nom.Sg.*	iuwer	iuwer
eigen	NA.Neut.Nom.Sg.st	eigen	èigen
sîn	VAFIN.*.Pres.Pl.1	sîn	sîn
?	$_	?	?
	
lât	VVIMP.Pl.2	lât	lâzen
mich	PPER.*.Akk.Sg.1	mich	ich
und	KON	und	unte
mîn	DPOSA	mîn	mîn
gesinde	NA.Neut.Akk.Sg.st	gesinde	gesinde
hînaht	AVD	hînaht	hînaht
vor	APPR	vore	vore
iu	PPER.*.Dat.Pl.2	iu	ir
stân	VVINF	stân	stân
,	$_	,	,
und	KON	und	unte
leget	VVFIN.*.Pres.Pl.2	leget	lègen
ir	PPER.*.Nom.Pl.2	ir	ir
iuch	PRF.Akk.Pl.st	iuch	ir
slâfen	VVINF	slâfen	slâfen
;	$_	;	;
ir	PPER.*.Nom.Pl.2	ir	ir
sît	VAFIN.*.Pres.Pl.2	sît	sîn
ein	DIART	ein	èin
müeder	NA.Fem.Nom.Sg.st	muoter	muoter
man.>	NA.Masc.Nom.Sg.st	man	mann
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
wolfdietrîch	NE.Nom.Sg	Wolvdietrîch	Wolvdrîch
,	$_	,	,
ein	DIART	ein	èin
küener	ADJA.Pos.Masc.Nom.Sg.st	küener	küène
degen	NA.Masc.Nom.Sg.st	degen	dëgen
hêr	ADJN.Masc.Nom.Sg.*	hêr	hêre
<jâ	AVD	<unknown>	jâ
fürhte	VVFIN.*.Past.Sg.1	vorhte	vürhten
ich	PPER.*.Nom.Sg.1	ich	ich
gedienen	VVINF	gedienen	gediènen
iwer	PPER.*.Gen.Pl.2	iuwer	ir
keinem	DIA.Masc.Dat.Sg.st	keinem	kèin
nimmer	AVD	niemer	nièmer
mêr	AVD.Comp	mêr	mêre
.	$_	.	.
	
lât	VVIMP.Pl.2	lât	lâzen
mich	PPER.*.Akk.Sg.1	mich	ich
iu	PRF.Dat.Pl.st	iu	ir
hînte	AVD	hînaht	hînaht
dienen	VVINF	dienen	diènen
,	$_	,	,
daz	DDS.Neut.Nom.Sg.*	daz	dër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
der	DDART.Masc.Nom.Sg.*	der	dër
wille	NA.Masc.Nom.Sg.*	wille	wille
mîn	DPOSN	mîn	mîn
:	$_	:	:
daz	DDS.Neut.Akk.Sg.*	daz	dër
wolte	VMFIN.*.Past.Sg.3	wolte	wèllen
got	NA.Masc.Nom.Sg.st	got	got
von	APPR	von	von
himele	NA.Masc.Dat.Sg.st	himele	himel
,	$_	,	,
und	KON	und	unte
solte	VMFIN.*.Past.Sg.3	solte	solen
ez	PPER.Neut.Akk.Sg.3	ez	ër
lenger	ADJD.Pos	langer	lang
sîn.>	VAINF	sîn	sîn
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
herzog	NA.Masc.Nom.Sg.*	herzoge	hèrezoge
berhtunc<	NE.Nom.Sg	Berhtunc	Bërhtunc
iwer	PPER.*.Gen.Pl.2	iuwer	ir
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
ein	DIART	ein	èin
rûhez	ADJA.Pos.Neut.Nom.Sg.st	rûhez	rûh
wîp	NA.Neut.Nom.Sg.st	wîp	wîb
.	$_	.	.
	
wie	AVW	wie	wiè
welt	VMFIN.*.Pres.Pl.2	wellt	wèllen
ir	PPER.*.Nom.Pl.2	ir	ir
vor	APPR	vore	vore
der	DDART.Fem.Dat.Sg.*	der	dër
selben	DDA.Fem.Dat.Sg.wk	selben	sëlb
gefristen	NA.Fem.Dat.Sg.st	gevristen	gevriste
iuwern	DPOSA.Masc.Akk.Sg.st	iuwern	iuwer
lîp	NA.Masc.Akk.Sg.st	lîp	lîb
?	$_	?	?
	
si	PPER.Fem.Nom.Sg.3	si	ër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
iu	PPER.*.Dat.Pl.2	iu	ir
nâch	PTKVZ	nâch	nâh
gegangen	VVPP	gegangen	gân
unz	AVD	unz	unze
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
dritte	ADJA.Pos.Neut.Akk.Sg.wk	dritte	dritt
jâr	NA.Neut.Akk.Sg.st	jâr	jâr
:	$_	:	:
si	PPER.Fem.Nom.Sg.3	si	ër
hiete	VAFIN.Subj.Past.Sg.3	hiete	haben
iuch	PPER.*.Akk.Pl.2	iuch	ir
gerne	AVD	gerne	gërne
ze	APPR	ze	ze
manne	NA.Masc.Dat.Sg.st	manne	mann
,	$_	,	,
daz	DDS.Neut.Akk.Sg.*	daz	dër
sage	VVFIN.*.Pres.Sg.1	sage	sagen
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
für	APPR	vüre	vüre
wâr.>	NA.Neut.Akk.Sg.st	wâr	wâr
dô	AVD	dô	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
wolfdietrîch<	NE.Nom.Sg	Wolvdietrîch	Wolvdrîche
wie	AVW	wie	wiè
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
ich	PPER.*.Nom.Sg.1	ich	ich
daz	DDS.Neut.Akk.Sg.*	daz	dër
bewarn	VVINF	bewarn	bewaren
?	$_	?	?
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
mir	PPER.*.Dat.Sg.1	mir	ich
lieber	ADJD.Pos	lieber	lièb
in	APPR	in	in
der	DDART.Fem.Dat.Sg.*	der	dër
jugent	NA.Fem.Dat.Sg.st	jugent	jugend
swaz	PG.Neut.Nom.Sg.st	swaz	swër
mir	PPER.*.Dat.Sg.1	mir	ich
leids	NA.Neut.Gen.Sg.st	leides	lèid
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
widervarn	VVINF	widervarn	widervaren
,	$_	,	,
danne	AVD	danne	danne
ob	KOUS	ob	obe
ez	PPER.Neut.Nom.Sg.3	ez	ër
mir	PPER.*.Dat.Sg.1	mir	ich
wurde	VAFIN.Subj.Past.Sg.3	würde	wërden
gespart	VVPP	gespart	sparen
inz	APPR|DDART.Neut.Akk.Sg.*	in|daz	in|dër
alter	NA.Neut.Akk.Sg.st	alter	alter
mîn	DPOSN	mîn	mîn
.	$_	.	.
	
swaz	PG.Neut.Akk.Sg.st	swaz	swër
ich	PPER.*.Nom.Sg.1	ich	ich
arbeit	NA.Fem.Gen.Sg.st	arbeit	arbèit
muoz	VMFIN.Ind.Pres.Sg.1	muoz	müèzen
lîden	VVINF	lîden	lîden
,	$_	,	,
daz	DDS.Neut.Nom.Sg.*	daz	dër
mac	VMFIN.Ind.Pres.Sg.3	mac	mügen
anders	DIS.Neut.Gen.Sg.st	anders	ander
niht	PTKNEG	niht	niht
gesîn.>	VVINF	gesinnen	gesinnen
dô	AVD	dô	dô
legten	VVFIN.*.Past.Pl.3	legeten	lègen
si	PPER.*.Nom.Pl.3	si	ër
sich	PRF.Akk.*.*	sich	sich
slâfen	VVINF	slâfen	slâfen
,	$_	,	,
sîn	DPOSA	sîn	sîn
einlif	CARDA	einliv	èinliv
dienstman	NA.Masc.Nom.Pl.st	dienestmanne	diènestmann
.	$_	.	.
	
wachen	VVINF	wachen	wachen
unz	AVD	unz	unze
ûf	APPR	ûf	ûf
mitte	ADJA.Pos.Fem.Akk.Sg.st	mitte	mitte
naht	NA.Fem.Akk.Sg.st	naht	naht
herzog	NA.Masc.Nom.Sg.*	herzoge	hèrezoge
berhtunc	VVINF	<unknown>	<unknown>
began	VVFIN.Ind.Past.Sg.3	began	beginnen
.	$_	.	.
	
wolfdietrîch	NE.Nom.Sg	Wolvdietrîch	Wolvdrîch
wolt	VMFIN.*.Past.Sg.3	wolte	wèllen
niht	PTKNEG	niht	niht
slâfen	VVINF	slâfen	slâfen
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
gedâht	VVFIN.*.Past.Sg.3	gedâhte	gedènken
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
küene	ADJA.Pos.Masc.Nom.Sg.wk	küene	küène
man	NA.Masc.Nom.Sg.st	man	mann
,	$_	,	,
ob	KOUS	ob	obe
sîn	DPOSA.Masc.Nom.Sg.*	sîn	sîn
meister	NA.Masc.Nom.Sg.st	meister	mèister
gên	APPR	gein	gègen
dem	DDART.Masc.Dat.Sg.*	dem	dër
tage	NA.Masc.Dat.Sg.st	tage	tag
möhte	VMFIN.*.Past.Sg.3	mohte	mügen
ein	DIART.Fem.Akk.Sg.*	ein	èin
wîle	NA.Fem.Akk.Sg.st	wîle	wîle
ruowe	NA.Fem.Akk.Sg.st	ruowe	ruowe
gehân	VVINF	gâhen	gâhen
.	$_	.	.
	
als	KO*	als	allsô
sîn	DPOSA	sîn	sîn
meister	NA.Masc.Nom.Sg.st	meister	mèister
dô	AVD	dô	dô
entslief	VVFIN.Ind.Past.Sg.3	entslief	entslâfen
,	$_	,	,
dô	AVD	dô	dô
kom	VVFIN.Ind.Past.Sg.3	kom	komen
daz	DDART.Neut.Nom.Sg.*	daz	dër
rûhe	ADJA.Pos.Neut.Nom.Sg.wk	rûhe	rûh
wîp	NA.Neut.Nom.Sg.st	wîp	wîb
zuo	APPR	zuo	ze
dem	DDART.Neut.Dat.Sg.*	dem	dër
fiure	NA.Neut.Dat.Sg.st	viure	viur
gegangen	VVPP	gegangen	gân
:	$_	:	:
si	PPER.Fem.Nom.Sg.3	si	ër
