None	NA.Fem.Nom.Sg.*	nône	nône
aber	AVD	aber	aber
der	DDART.Masc.Nom.Sg.*	der	dër
krieche<	NA.Masc.Nom.Sg.*	Krieche	Krièche
sol	VMFIN.Ind.Pres.Sg.3	sol	solen
im	PPER.Masc.Dat.Sg.3	im	ër
geschehen	VVINF	geschehen	geschëhen
daz	DDART.Neut.Akk.Sg.*	daz	dër
heil	NA.Neut.Akk.Sg.st	heil	hèil
,	$_	,	,
sô	AVD	sô	sô
lâze	VVFIN.Subj.Pres.Sg.3	lâze	lâzen
er	PPER.Masc.Nom.Sg.3	er	ër
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
bruodern	NA.Masc.Dat.Pl.st	bruodern	bruoder
alhie	AVD	alhier	allhièr
sîn	DPOSA	sîn	sîn
dritteil	NA.Neut.Akk.Sg.st	dritteil	dritttèil
.	$_	.	.
	
an	APPR	an	ane
einem	DIART.Neut.Dat.Sg.st	einem	èin
künicrîche	NA.Neut.Dat.Sg.st	künincrîche	küningrîche
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
er	PPER.Masc.Nom.Sg.3	er	ër
immer	AVD	iemer	ièmer
lant	NA.Neut.Akk.Sg.st	lant	lant
genuoc	ADJA.Pos.Neut.Akk.Sg.*	genuoc	genuoge
,	$_	,	,
und	KON	und	unte
kan	VMFIN.Ind.Pres.Sg.3	kan	kunnen
er	PPER.Masc.Nom.Sg.3	er	ër
daz	DDS.Neut.Akk.Sg.*	daz	dër
ervehten	VVINF	ervehten	ervëhten
,	$_	,	,
sô	AVD	sô	sô
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
er	PPER.Masc.Nom.Sg.3	er	ër
harte	AVD	harte	harte
kluoc	ADJD.Pos	kluoc	kluog
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
gibe	VVFIN.Ind.Pres.Sg.1	gibe	gëben
dir	PPER.*.Dat.Sg.2	dir	dû
des	DDS.Neut.Gen.Sg.*	des	dër
mîn	DPOSA.Fem.Akk.Sg.*	mîn	mîn
triuwe	NA.Fem.Akk.Sg.st	triuwe	triuwe
und	KON	und	unte
lâze	VVFIN.*.Pres.Sg.1	lâze	lâzen
ez	PPER.Neut.Akk.Sg.3	ez	ër
ouch	AVD	ouch	ouch
wâr	ADJD.Pos	wâr	wâr
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
aller	DIA.*.Gen.Pl.st	aller	all
mîner	DPOSA.*.Gen.Pl.st	mîner	mîn
lande	NA.Neut.Gen.Pl.st	lande	lant
geniuzet	VVFIN.Ind.Pres.Sg.3	geniuzet	genièzen
nimmer	AVD	niemer	nièmer
umbe	APPR	umbe	umbe
ein	DIART.Neut.Akk.Sg.*	ein	èin
hâr	NA.Neut.Akk.Sg.st	hâr	hâr
,	$_	,	,
noch	KON	noch	noh
nimmer	AVD	niemer	nièmer
teil	NA.Masc,Neut.Akk.Sg.st	teil	tèil
gewinnet	VVFIN.Ind.Pres.Sg.3	gewinnet	gewinnen
,	$_	,	,
und	KON	und	unte
solte	VMFIN.*.Past.Sg.3	solte	solen
er	PPER.Masc.Nom.Sg.3	er	ër
immer	AVD	iemer	ièmer
leben	VVINF	leben	lëben
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
verbiutz	VVFIN.Ind.Pres.Sg.1	verbiuze	verbièzen
ouch	AVD-KO*	ouch	ouch
mînen	DPOSA.*.Dat.Pl.st	mînen	mîn
kinden	NA.Neut.Dat.Pl.st	kinden	kind
,	$_	,	,
daz	KOUS	daz	dazz
si	PPER.*.Nom.Pl.3	si	ër
im	PPER.Masc.Dat.Sg.3	im	ër
ihtes	NA.Neut.Gen.Sg.st	ihtes	iht
geben	VVFIN.*.Pres.Pl.3	geben	gëben
,	$_	,	,
swanne	AVG	swanne	swanne
sô	PTK	sô	sô
ich	PPER.*.Nom.Sg.1	ich	ich
sterbe	VVFIN.Subj.Pres.Sg.1	sterbe	stërben
,	$_	,	,
dehein	DIA	dechein	dehèin
des	DDART.Neut.Gen.Sg.*	des	dër
landes	NA.Neut.Gen.Sg.st	landes	lant
mîn.><	AVD	minnen	minner
sô	AVD	sô	sô
müeze	VMFIN.Subj.Pres.Sg.3	müeze	müèzen
im	PPER.Masc.Dat.Sg.3	im	ër
got	NA.Masc.Nom.Sg.st	got	got
genâden>	VVINF	genâden	genâden
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
aber	AVD	aber	aber
diu	DDART.Fem.Nom.Sg.*	diu	dër
künigîn	NA.Fem.Nom.Sg.*	küningîn	küninginne
.	$_	.	.
	
dô	AVD	dô	dô
swuor	VVFIN.Ind.Past.Sg.3	swuor	swèren
bî	APPR	bî	bî
den	DDART.*.Dat.Pl.*	den	dër
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
dehein	DIA.Masc.Nom.Sg.*	dechein	dehèin
künec	NA.Masc.Nom.Sg.st	küninc	küning
deheinen	DIA.Masc.Akk.Sg.st	decheinen	dehèin
eit	NA.Masc.Akk.Sg.st	eit	èid
,	$_	,	,
swaz	PG.Neut.Akk.Sg.st	swaz	swër
er	PPER.Masc.Nom.Sg.3	er	ër
in	APPR	in	in
triuwen	NA.Fem.Dat.Pl.*	triuwen	triuwe
lobte	VVFIN.*.Past.Sg.3	lobete	loben
,	$_	,	,
ez	PPER.Neut.Nom.Sg.3	ez	ër
waer	VAFIN.Subj.Past.Sg.3	wær	wësen
diu	DDART.Fem.Nom.Sg.*	diu	dër
wârheit	NA.Fem.Nom.Sg.st	wârheit	wârhèit
.	$_	.	.
	
dô	AVD	dô	dô
kêrte	VVFIN.*.Past.Sg.3	kêrte	kêren
sich	PRF.Akk.*.*	sich	sich
hin	AVD	hin	hine
umbe	APPR	umbe	umbe
diu	DDART.Fem.Nom.Sg.*	diu	dër
frouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
unde	KON	unde	unte
slief	VVFIN.Ind.Past.Sg.3	slief	slâfen
,	$_	,	,
und	KON	und	unte
sleich	VVFIN.Ind.Past.Sg.3	sleich	slîchen
er	PPER.Masc.Nom.Sg.3	er	ër
ûz	APPR	ûz	ûz
der	DDART.Fem.Dat.Sg.*	der	dër
decke	NA.Fem.Dat.Sg.st	decke	dècke
:	$_	:	:
berhtunge	NA.Fem.Akk.Sg.st	berhtunge	berihtunge
er	PPER.Masc.Nom.Sg.3	er	ër
lîse	AVD	lîse	lîse
rief	VVFIN.Ind.Past.Sg.3	rief	ruofen
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
rûnte	VVFIN.*.Past.Sg.3	rûnte	rûnen
durch	APPR	durch	durh
die	DDART.Fem.Akk.Sg.*	die	dër
porte<	NA.Fem.Akk.Sg.st	porte	porte
berhtunc,	$_	berhtunc	<unknown>
bist	VAFIN.Ind.Pres.Sg.2	bist	sîn
du	PPER.*.Nom.Sg.2	dû	dû
dâ	AVD	dâ	dâr
?	$_	?	?
	
>dô	AVD	<unknown>	dô
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
mit	APPR	mit	mit
lîsem	ADJA.Pos.Neut.Dat.Sg.st	lîsem	lièb
worte	NA.Neut.Dat.Sg.st	worte	wort
der	DDART.Masc.Nom.Sg.*	der	dër
vil	AVD	vile	vile
getriuwe<	ADJA.Pos.Masc.Nom.Sg.wk	getriuwe	getriuwe
jâ.>	NA.Masc.Nom.Sg.st	jâm	jâber
<	AVD	an	ane
weist	VVFIN.Ind.Pres.Sg.2	weist	wizzen
du	PPER.*.Nom.Sg.2	dû	dû
ob	KOUS	ob	obe
in	APPR	in	in
der	DDART.Fem.Dat.Sg.*	der	dër
bürge	NA.Fem.Dat.Sg.st	bürge	burg
die	DDART.*.Nom.Pl.*	die	dër
liute	NA.Masc,Neut.Nom.Pl.st	liute	liut
entslâfen	VVPP	entslâfen	entslâfen
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
?	$_	?	?
	
><hêrre	NA.Masc.Nom.Sg.*	kêre	hêrre
,	$_	,	,
ez	PPER.Neut.Nom.Sg.3	ez	ër
wachet	VVFIN.Ind.Pres.Sg.3	wachet	wachen
niemen	DIA.*.Nom.Sg.st	nieman	nièmannd
,	$_	,	,
nu	AVD	nû	nû
enphelhet	VVIMP.Pl.2	entvelhet	entvëlhen
mir	PPER.*.Dat.Sg.1	mir	ich
daz	DDART.Neut.Akk.Sg.*	daz	dër
kint.>	NA.Neut.Akk.Sg.st	kint	kind
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
dennoch	AVD	dannoch	dannoh
vorhte	VVFIN.*.Past.Sg.3	vorhte	vürhten
,	$_	,	,
ez	PPER.Neut.Nom.Sg.3	ez	ër
wacht	VVFIN.Ind.Pres.Sg.3	wachet	wachen
sîn	DPOSA	sîn	sîn
liebez	ADJA.Pos.Neut.Nom.Sg.st	liebez	lièb
wîp	NA.Neut.Nom.Sg.st	wîp	wîb
.	$_	.	.
	
dô	AVD	dô	dô
greif	VVFIN.Ind.Past.Sg.3	greif	grîfen
er	PPER.Masc.Nom.Sg.3	er	ër
undr	APPR	under	unter
die	DDART.Fem.Akk.Sg.*	die	dër
hülle	NA.Fem.Akk.Sg.st	hulle	hülle
an	APPR	an	ane
ir	DPOSA.Masc.Akk.Sg.*	ire	ire
munt	NA.Masc.Akk.Sg.st	munt	mund
und	KON	und	unte
an	APPR	an	ane
ir	DPOSA.Masc.Akk.Sg.*	ire	ire
lîp	NA.Masc.Akk.Sg.st	lîp	lîb
.	$_	.	.
	
sîn	DPOSA	sîn	sîn
hant	NA.Fem.Nom.Sg.st	hant	hant
ez	PPER.Neut.Akk.Sg.3	ez	ër
allez	DID.Neut.Akk.Sg.st	allez	all
suochte	VVFIN.*.Past.Sg.3	suochte	suochen
swaz	PG.Neut.Akk.Sg.st	swaz	swër
man	PI.*.Nom.Sg.st	man	man
an	APPR	an	ane
frouwen	NA.Fem.Dat.Pl.*	vrouwen	vrouwe
siht	VVFIN.Ind.Pres.Sg.3	sihet	sëhen
:	$_	:	:
swie	AVG	swie	swiè
dicke	AVD	dicke	dicke
ers	PPER.Masc.Nom.Sg.3|PPER.Neut.Gen.Sg.3	er|es	ër|ër
aber	AVD	aber	aber
ruorte	VVFIN.*.Past.Sg.3	ruorte	rüèren
,	$_	,	,
si	PPER.Fem.Nom.Sg.3	si	ër
erwachte	VVFIN.*.Past.Sg.3	erwachete	erwachen
leider	AVD	leider	lèider
niht	PTKNEG	niht	niht
.	$_	.	.
	
dô	AVD	dô	dô
gienc	VVFIN.Ind.Past.Sg.3	gienc	gân
er	PPER.Masc.Nom.Sg.3	er	ër
zuo	APPR	zuo	ze
dem	DDART.Neut.Dat.Sg.*	dem	dër
bette	NA.Neut.Dat.Sg.st	bette	bètte
,	$_	,	,
dâ	AVD	dâ	dâr
lac	VVFIN.Ind.Past.Sg.3	lac	ligen
daz	DDART.Neut.Nom.Sg.*	daz	dër
kindelîn	NA.Neut.Nom.Sg.st	kindelîn	kindelîn
:	$_	:	:
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
verstelen	VVINF	verstelen	verstëlen
wolte	VMFIN.*.Past.Sg.3	wolte	wèllen
der	DDART.Fem.Gen.Sg.*	der	dër
lieben	ADJA.Pos.Fem.Gen.Sg.wk	lieben	lièb
muoter	NA.Fem.Gen.Sg.st	muoter	muoter
sîn	DPOSN.Fem.Dat.Sg.wk	sîn	sîn
.	$_	.	.
	
do	AVD	dô	dô
getorste	VMFIN.*.Past.Sg.3	getorste	geturren
er	PPER.Masc.Nom.Sg.3	er	ër
nie	AVD	nie	niè
gerüeren	VVINF	gerüeren	gerüèren
daz	DDART.Neut.Akk.Sg.*	daz	dër
kleine	ADJA.Pos.Neut.Akk.Sg.wk	kleine	klèine
kindelîn	NA.Neut.Akk.Sg.st	kindelîn	kindelîn
:	$_	:	:
er	PPER.Masc.Nom.Sg.3	er	ër
vorhte	VVFIN.*.Past.Sg.3	vorhte	vürhten
obe	KOUS	obe	obe
erz	PPER.Masc.Nom.Sg.3|PPER.Neut.Akk.Sg.3	er|ez	ër|ër
wacte	VVFIN.*.Past.Sg.3	wakte	wècken
,	$_	,	,
ez	PPER.Neut.Nom.Sg.3	ez	ër
wact	VVFIN.Ind.Past.Sg.3	wakte	wècken
die	DDART.Fem.Nom.Sg.*	die	dër
muoter	NA.Fem.Nom.Sg.st	muoter	muoter
sîn	DPOSN	sîn	sîn
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
gedâhte	VVFIN.Ind.Past.Sg.3	gedâhte	gedènken
in	APPR	in	in
sînem	DPOSA.Masc,Neut.Dat.Sg.st	sînem	sîn
muote<	NA.Masc,Neut.Dat.Sg.st	muote	muot
und	KON	und	unte
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
daz	DDART.Neut.Nom.Sg.*	daz	dër
kindellût	ADJD.Pos	kindelût	kindelût
,	$_	,	,
so	AVD	sô	sô
erschrîet	VVFIN.Ind.Past.Sg.3	erschriet	erschrôten
ouch	AVD	ouch	ouch
diu	DDART.Fem.Nom.Sg.*	diu	dër
muoter	NA.Fem.Nom.Sg.st	muoter	muoter
,	$_	,	,
sô	AVD	sô	sô
liep	ADJD.Pos	liep	lièb
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
ir	PPER.Fem.Dat.Sg.3	ir	ër
daz	DDART.Neut.Nom.Sg.*	daz	dër
trût,	$_	trût	trüte
und	KON	und	unte
bringet	VVFIN.Ind.Pres.Sg.3	bringet	bringen
mich	PPER.*.Akk.Sg.1	mich	ich
ze	APPR	ze	ze
schanden	NA.Fem.Dat.Pl.*	schanden	schante
:	$_	:	:
noch	KON	noch	noh
lieber	ADJD.Pos	lieber	lièb
vlüre	NA.Fem.Gen.Pl.st	vlûre	urliure
ichs	PPER.*.Nom.Sg.1|PPER.Neut.Akk.Sg.3	ich|ez	ich|ër
leben	VVFIN.Ind.Pres.Sg.1	leben	lëben
.	$_	.	.
	
ich	PPER.*.Nom.Sg.1	ich	ich
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ez	PPER.Neut.Akk.Sg.3	ez	ër
rehte	AVD	rehte	rëhte
ermorden	VVINF	ermorden	ermorden
und	KON	und	unte
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
imz	PPER.Masc.Dat.Sg.3|PPER.Neut.Akk.Sg.3	im|ez	ër|ër
alsô	AVD	alsô	allsô
tôtez	ADJD.Pos	tôtez	tôt
geben.>	VVINF	geben	gëben
ze	APPR	ze	ze
sînes	DPOSA.Neut.Gen.Sg.st	sînes	sîn
bettes	NA.Neut.Gen.Sg.st	bettes	bètte
houpte	NA.Neut.Dat.Sg.st	houbete	houbet
suocht	VVFIN.*.Past.Sg.3	suochte	suochen
er	PPER.Masc.Nom.Sg.3	er	ër
sîn	DPOSA	sîn	sîn
gürtelgwant	NA.Neut.Akk.Sg.st	gurtelgewant	gürtelgewant
,	$_	,	,
nâch	APPR	nâch	nâh
walhischem	ADJA.Pos.Masc.Dat.Sg.st	walhischem	walhisch
site	NA.Masc.Dat.Sg.*	site	site
namer	VVFIN.Ind.Past.Sg.3|PPER.Masc.Nom.Sg.3	nam|er	nëmen|ër
ein	DIART.Neut.Akk.Sg.*	ein	èin
mezzer	NA.Neut.Akk.Sg.st	mezzer	mèzzer
an	APPR	an	ane
die	DDART.Fem.Akk.Sg.*	die	dër
hant	NA.Fem.Akk.Sg.st	hant	hant
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
sprach<	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
wilt	VMFIN.Ind.Pres.Sg.2	wilt	wèllen
du	PPER.*.Nom.Sg.2	dû	dû
weinen	VVINF	weinen	wèinen
,	$_	,	,
unreinez	ADJA.Pos.Neut.Akk.Sg.st	unreinez	unrèine
kindelîn	NA.Neut.Akk.Sg.st	kindelîn	kindelîn
,	$_	,	,
unz	AVD	unz	unze
an	APPR	an	ane
die	DDART.Fem.Akk.Sg.*	die	dër
hant	NA.Fem.Akk.Sg.st	hant	hant
daz	DDART.Neut.Akk.Sg.*	daz	dër
mezzer	NA.Neut.Akk.Sg.st	mezzer	mèzzer
stich	VVFIN.Ind.Pres.Sg.1	stiche	stëchen
ich	PPER.*.Nom.Sg.1	ich	ich
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
herze	NA.Neut.Akk.Sg.wk	herze	hërze
dîn.>	DPOSN.Neut.Akk.Sg.st	dînez	dîn
dô	AVD	dô	dô
zucte	VVFIN.*.Past.Sg.3	zukte	zücken
er	PPER.Masc.Nom.Sg.3	er	ër
ûz	APPR	ûz	ûz
dem	DDART.Neut.Dat.Sg.*	dem	dër
bette	NA.Neut.Dat.Sg.st	bette	bètte
daz	DDART.Neut.Akk.Sg.*	daz	dër
kint	NA.Neut.Akk.Sg.st	kint	kind
,	$_	,	,
dâ	AVD	dâ	dâr
er	PPER.Masc.Nom.Sg.3	er	ër
ez	PPER.Neut.Akk.Sg.3	ez	ër
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
.	$_	.	.
	
durch	APPR	durch	durh
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
tôt	NA.Masc.Akk.Sg.st	tôt	tôd
daz	DDART.Neut.Akk.Sg.*	daz	dër
mezzer	NA.Neut.Akk.Sg.st	mezzer	mèzzer
truoc	VVFIN.Ind.Past.Sg.3	truoc	tragen
er	PPER.Masc.Nom.Sg.3	er	ër
an	APPR	an	ane
der	DDART.Fem.Dat.Sg.*	der	dër
hant	NA.Fem.Dat.Sg.st	hant	hant
.	$_	.	.
	
got	NA.Masc.Nom.Sg.st	got	got
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
im	PPER.Masc.Dat.Sg.3	im	ër
dâ	AVD	dâ	dâr
ze	APPR	ze	ze
heile	NA.Neut.Dat.Sg.st	heile	hèil
daz	DRELS.Neut.Akk.Sg	daz	dër
daz	DDART.Neut.Nom.Sg.*	daz	dër
kindel	NA.Neut.Nom.Sg.st	kindel	kindel
slief	VVFIN.Ind.Past.Sg.3	slief	slâfen
:	$_	:	:
anders	AVD	anders	anderes
het	VAFIN.*.Past.Sg.3	hæte	haben
erz	PPER.Masc.Nom.Sg.3|PPER.Neut.Akk.Sg.3	er|ez	ër|ër
ermordet	VVPP	ermordet	ermorden
.	$_	.	.
	
berhtunc	NA.Masc.Nom.Sg.st	berhtunc	bërhtung
im	PPER.Masc.Dat.Sg.3	im	ër
aber	AVD	aber	aber
rief	VVFIN.Ind.Past.Sg.3	rief	ruofen
<	PTKVZ	an	ane
wie	AVW	wie	wiè
lange	AVD	lange	lange
wilt	VMFIN.Ind.Pres.Sg.2	wilt	wèllen
du	PPER.*.Nom.Sg.2	dû	dû
bîten	VVINF	bîten	bîten
?	$_	?	?
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
gên	APPR	gein	gègen
dem	DDART.Masc.Dat.Sg.*	dem	dër
tage	NA.Masc.Dat.Sg.st	tage	tag
.	$_	.	.
	
gip	VVIMP.Sg.2	gip	gëben
mir	PPER.*.Dat.Sg.1	mir	ich
daz	DDART.Neut.Akk.Sg.*	daz	dër
kint	NA.Neut.Akk.Sg.st	kint	kind
bî	APPR	bî	bî
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
,	$_	,	,
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
ez	PPER.Neut.Akk.Sg.3	ez	ër
fürder	AVD	vürder	vürder
trage	VVFIN.*.Pres.Sg.1	trage	tragen
,	$_	,	,
êdan	KO*	êr_danne	êr_danne
diu	DDART.Fem.Nom.Sg.*	diu	dër
frouwe	NA.Fem.Nom.Sg.*	vrouwe	vrouwe
erwache	VVFIN.Subj.Pres.Sg.3	erwache	erwachen
und	KON	und	unte
uns	PPER.*.Dat.Pl.1	uns	wir
melde	VVFIN.Subj.Pres.Sg.3	melde	mëlden
des	DDART.Masc.Gen.Sg.*	des	dër
morgens	NA.Masc.Gen.Sg.st	morgenes	morgen
schîn.>	VVFIN.Ind.Past.Sg.3	schine	schînen
vil	AVD	vile	vile
sanfte	AVD	sanfte	samfte
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
der	DDART.Masc.Nom.Sg.*	der	dër
krieche<	NA.Masc.Nom.Sg.*	Krieche	Krièche
nu	AVD	nû	nû
nim	VVIMP.Sg.2	nim	nëmen
hin	AVD	hin	hine
daz	DDART.Neut.Akk.Sg.*	daz	dër
kindelîn.>	NA.Neut.Akk.Sg.st	kindelîn	kindeling
berhtunc	NE.Akk.Sg	Berhtunc	Bërhtunc
der	DDART.Masc.Nom.Sg.*	der	dër
getriuwe	ADJA.Pos.Masc.Nom.Sg.wk	getriuwe	getriuwe
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
hêrren	NA.Masc.Akk.Sg.*	hêrren	hêrre
enphienc	VVFIN.Ind.Past.Sg.3	entvienc	entvâhen
.	$_	.	.
	
von	APPR	von	von
der	DDART.Fem.Dat.Sg.*	der	dër
kemenâten	NA.Fem.Dat.Sg.st	kemenâten	kèmenâte
er	PPER.Masc.Nom.Sg.3	er	ër
vil	AVD	vile	vile
lîse	AVD	lîse	lîse
gienc	VVFIN.Ind.Past.Sg.3	gienc	gân
.	$_	.	.
	
do	AVD	dô	dô
kam	VVFIN.Ind.Past.Sg.3	kam	komen
er	PPER.Masc.Nom.Sg.3	er	ër
für	APPR	vüre	vüre
daz	DDART.Neut.Akk.Sg.*	daz	dër
gewelbe	NA.Neut.Akk.Sg.st	gewelbe	gewèlbe
,	$_	,	,
dô	AVD	dô	dô
ginc	VVFIN.Ind.Past.Sg.3	gienc	gân
er	PPER.Masc.Nom.Sg.3	er	ër
nâher	AVD	nâher	nâhe
baz	AVD.Comp	baz	bazz
unz	AVD	unz	unze
für	APPR	vüre	vüre
die	DDART.Fem.Akk.Sg.*	die	dër
burcporten	NA.Fem.Akk.Sg.st	burcporten	burgporte
:	$_	:	:
ûf	APPR	ûf	ûf
daz	DDART.Neut.Akk.Sg.*	daz	dër
ros	NA.Neut.Akk.Sg.st	ros	ross
er	PPER.Masc.Nom.Sg.3	er	ër
gesaz	VVFIN.Ind.Past.Sg.3	gesaz	gesitzen
.	$_	.	.
	
in	APPR	in	in
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
regenmantel	NA.Masc.Akk.Sg.st	regenmandel	rëgenmantel
want	VVFIN.Ind.Past.Sg.3	want	winten
er	PPER.Masc.Nom.Sg.3	er	ër
daz	DDART.Neut.Akk.Sg.*	daz	dër
kindelîn	NA.Neut.Akk.Sg.st	kindelîn	kindelîn
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
ze	APPR	ze	ze
dem	DDART.Masc.Dat.Sg.*	dem	dër
torwarten<	NE.Dat.Sg	Torwarten	Torwarten
und	KON	und	unte
gewehenest	VVFIN.*.Pres.Sg.2	gewehenest	gewèhenen
du	PPER.*.Nom.Sg.2	dû	dû
mîn	DPOSA	mîn	mîn
,	$_	,	,
ich	PPER.*.Nom.Sg.1	ich	ich
slahe	VVFIN.*.Pres.Sg.1	slahe	slahen
dir	PPER.*.Dat.Sg.2	dir	dû
abe	PTKVZ	abe	abe
daz	DDART.Neut.Akk.Sg.*	daz	dër
houbet	NA.Neut.Akk.Sg.st	houbet	houbet
und	KON	und	unte
wirf	VVIMP.Sg.2	wirf	wërfen
dich	PPER.*.Akk.Sg.2	dich	dû
in	APPR	in	in
den	DDART.Masc.Akk.Sg.*	den	dër
graben	NA.Masc.Akk.Sg.wk	graben	grabe
:	$_	:	:
verswîgst	VVFIN.Ind.Pres.Sg.2	verswîgest	verswîgen
ab	KOUS	ap	obe
du	PPER.*.Nom.Sg.2	dû	dû
die	DDART.Fem.Akk.Sg.*	die	dër
reise	NA.Fem.Akk.Sg.st	reise	rèise
,	$_	,	,
du	PPER.*.Nom.Sg.2	dû	dû
maht	VMFIN.Ind.Pres.Sg.2	maht	mügen
sîn	VAINF	sîn	sîn
frum	NA.Fem,Masc.Akk.Sg.*	vrume	vrume
gehaben.>	VVINF	gehaben	gehaben
swie	AVG	swie	swiè
ebene	AVD	ebene	ëbene
ab	KOUS	ap	obe
er	PPER.Masc.Nom.Sg.3	er	ër
sich	PRF.Akk.*.*	sich	sich
sazte	VVFIN.*.Past.Sg.3	satzte	sètzen
,	$_	,	,
der	DDART.Fem.Gen.Sg.*	der	dër
reise	NA.Fem.Gen.Sg.st	reise	rèise
in	PPER.Masc.Akk.Sg.3	in	ër
doch	AVD	doch	doh
verdrôz	VVFIN.Ind.Past.Sg.3	verdrôz	verdrièzen
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
torwarte	NA.Masc.Nom.Sg.*	torwarte	torwarte
im	PPER.Masc.Dat.Sg.3	im	ër
legte	VVFIN.Ind.Past.Sg.3	legete	lègen
daz	DDART.Neut.Akk.Sg.*	daz	dër
kindel	NA.Neut.Akk.Sg.st	kindel	kindel
in	APPR	in	in
die	DDART.Fem.Akk.Sg.*	die	dër
schôz	NA.Fem.Akk.Sg.st	schôz	schôz
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
reit	VVFIN.Ind.Past.Sg.3	reit	rîten
über	APPR	über	über
die	DDART.Fem.Akk.Sg.*	die	dër
brücke	NA.Fem.Akk.Sg.st	brügge	brügge
,	$_	,	,
im	PPER.Masc.Dat.Sg.3	im	ër
lûhte	VVFIN.*.Past.Sg.3	lûhte	liuhten
des	DDART.Masc.Gen.Sg.*	des	dër
morgens	NA.Masc.Gen.Sg.st	morgenes	morgen
schîn	NA.Masc.Nom.Sg.*	schîn	schîne
:	$_	:	:
reht	AVD	reht	rëhte
an	APPR	an	ane
der	DDART.Fem.Dat.Sg.*	der	dër
burclîten	NA.Fem.Dat.Sg.st	burclîhten	burglîte
erwacht	VVFIN.Ind.Past.Sg.3	erwac	erwachen
daz	DDART.Neut.Nom.Sg.*	daz	dër
kindelîn	NA.Neut.Nom.Sg.st	kindelîn	kindelîn
.	$_	.	.
	
dô	AVD	dô	dô
rief	VVFIN.Ind.Past.Sg.3	rief	ruofen
ez	PPER.Neut.Nom.Sg.3	ez	ër
in	APPR	in	in
den	DDART.*.Dat.Pl.*	den	dër
sorgen	NA.Fem.Dat.Pl.*	sorgen	sorge
,	$_	,	,
alse	KO*	alse	allsô
ein	DIART.Neut.Nom.Sg.*	ein	èin
kindel	NA.Neut.Nom.Sg.st	kindel	kindel
tuot	VVFIN.Ind.Pres.Sg.3	tuot	tuon
,	$_	,	,
daz	DRELS.Neut.Nom.Sg	daz	dër
ouch	AVD	ouch	ouch
ze	APPR	ze	ze
solhem	DDA.Masc.Dat.Sg.st	solichem	solich
tôde	NA.Masc.Dat.Sg.st	tôde	tôd
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
deheinen	DIA.Masc.Akk.Sg.st	decheinen	dehèin
muot	NA.Masc.Akk.Sg.st	muot	muot
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
sprach	VVFIN.Ind.Past.Sg.3	sprach	sprëchen
erbermiclîche<	AVD	erbarmiclîche	erbarmiglîche
muoter	NA.Fem.Nom.Sg.st	muoter	muoter
,	$_	,	,
decke	NA.Fem.Nom.Sg.*	decke	dècke
mich.>	PPER.*.Akk.Sg.1	mich	ich
der	DDART.Masc.Nom.Sg.*	der	dër
alte	ADJA.Pos.Masc.Nom.Sg.wk	alte	alt
